ticket_id,customer_id,customer_name,channel,issue_category,priority,agent_name,city,created_date,resolved_date,first_response_minutes,resolution_time_hours,ticket_status,csat_score,refund_amount_sar
TCK-000605,CUST-97932,Maha Al-Subaie,Email,Refund Request,Medium,Faisal Al-Shehri,Mecca,18-04-2024,19-04-2024,246,25.9,Resolved,2,2524.10
TCK-000606,CUST-10917,Faisal Al-Subaie,Branch,Technical Support,Medium,Khalid Al-Ghamdi,Jeddah,02-09-2024,03-09-2024,233,34.7,Closed,2,0.00
TCK-000607,CUST-24125,Fahad Al-Ghamdi,Email,General Inquiry,Medium,Khalid Al-Ghamdi,Riyadh,26-10-2024,Not Resolved,179,0.0,Pending,0,0.00
TCK-000608,CUST-75537,Khalid Al-Malki,Branch,Technical Support,Low,Ahmed Al-Qahtani,Riyadh,15-10-2024,20-10-2024,561,134.3,Resolved,5,0.00
TCK-000609,CUST-78297,Sultan Al-Subaie,Email,Technical Support,Low,Abdullah Al-Zahrani,Riyadh,07-04-2026,14-04-2026,146,189.3,Resolved,3,0.00
TCK-000610,CUST-94515,Ahmed Al-Balawi,Phone,Delivery Issue,Medium,Faisal Al-Shehri,Mecca,13-03-2026,16-03-2026,223,75.8,Resolved,3,0.00
TCK-000611,CUST-40603,Khalid Al-Dossari,Phone,Billing,Low,Ahmed Al-Qahtani,Riyadh,04-12-2024,05-12-2024,257,40.4,Resolved,4,0.00
TCK-000612,CUST-83337,Huda Al-Shehri,Branch,Technical Support,Low,Khalid Al-Ghamdi,Riyadh,12-08-2025,Not Resolved,56,0.0,Pending,0,0.00
TCK-000613,CUST-43605,Dana Al-Shammari,Phone,Technical Support,Low,Ahmed Al-Qahtani,Jeddah,10-06-2026,15-06-2026,719,143.1,Resolved,2,0.00
TCK-000614,CUST-35902,Aisha Al-Anazi,Phone,Technical Support,Low,Abdullah Al-Zahrani,Khobar,21-07-2026,30-07-2026,220,233.2,Closed,3,0.00
TCK-000615,CUST-57143,Hessa Al-Shammari,Branch,Delivery Issue,Medium,Sara Al-Dossari,Abha,14-12-2025,18-12-2025,232,109.6,Closed,5,0.00
TCK-000616,CUST-91009,Mohammed Al-Dossari,Live Chat,General Inquiry,Low,Khalid Al-Ghamdi,Riyadh,12-05-2025,19-05-2025,440,172.4,Closed,2,0.00
TCK-000617,CUST-20719,Maha Al-Balawi,Branch,Billing,Low,Turki Al-Subaie,Medina,12-05-2026,21-05-2026,230,223.6,Closed,1,0.00
TCK-000618,CUST-20648,Bandar Al-Otaibi,Live Chat,Technical Support,Medium,Yousef Al-Malki,Buraidah,08-12-2024,12-12-2024,176,105.0,Closed,4,0.00
TCK-000619,CUST-67962,Hessa Al-Harbi,Phone,Delivery Issue,Low,Lama Al-Rashidi,Jeddah,04-05-2026,08-05-2026,230,118.0,Resolved,1,0.00
TCK-000620,CUST-19688,Abdullah Al-Ghamdi,Phone,Billing,Low,Sara Al-Dossari,Dammam,26-08-2025,01-09-2025,355,164.7,Closed,4,0.00
TCK-000621,CUST-97922,Hessa Al-Malki,Phone,Technical Support,High,Khalid Al-Ghamdi,Khobar,23-01-2025,24-01-2025,67,32.1,Closed,4,0.00
TCK-000622,CUST-13656,Lama Al-Ghamdi,Social Media,Delivery Issue,High,Reem Al-Mutairi,Mecca,28-12-2024,29-12-2024,17,39.6,Resolved,5,2414.85
TCK-000623,CUST-52429,Noura Al-Rashidi,WhatsApp,Billing,Medium,Huda Al-Anazi,Dammam,08-06-2025,10-06-2025,129,61.5,Closed,1,0.00
TCK-000624,CUST-46940,Mohammed Al-Mutairi,WhatsApp,Technical Support,Medium,Yousef Al-Malki,Riyadh,14-10-2024,18-10-2024,108,106.6,Resolved,5,0.00
TCK-000625,CUST-13149,Maha Al-Shammari,Email,Refund Request,Low,Yousef Al-Malki,Jeddah,13-10-2025,19-10-2025,368,158.3,Resolved,5,0.00
TCK-000626,CUST-15844,Ahmed Al-Qahtani,WhatsApp,General Inquiry,Medium,Abdullah Al-Zahrani,Riyadh,05-01-2024,09-01-2024,39,105.6,Resolved,5,0.00
TCK-000627,CUST-63970,Turki Al-Ghamdi,Email,Billing,Low,Reem Al-Mutairi,Khobar,31-10-2026,Not Resolved,337,0.0,Escalated,0,0.00
TCK-000628,CUST-34729,Turki Al-Otaibi,Email,Billing,Low,Sara Al-Dossari,Riyadh,04-02-2024,12-02-2024,400,196.5,Resolved,5,0.00
TCK-000629,CUST-68625,Reem Al-Anazi,Phone,Technical Support,High,Turki Al-Subaie,Hail,05-03-2024,06-03-2024,11,43.5,Resolved,4,0.00
TCK-000630,CUST-10777,Hessa Al-Anazi,WhatsApp,Billing,Medium,Lama Al-Rashidi,Jeddah,23-01-2026,25-01-2026,276,52.1,Resolved,5,2118.65
TCK-000631,CUST-12361,Faisal Al-Malki,Phone,Delivery Issue,High,Lama Al-Rashidi,Jeddah,12-08-2026,Not Resolved,36,0.0,Open,0,0.00
TCK-000632,CUST-93281,Sara Al-Ghamdi,Phone,Technical Support,Low,Ahmed Al-Qahtani,Medina,09-06-2026,Not Resolved,375,0.0,Pending,0,0.00
TCK-000633,CUST-51397,Hessa Al-Dossari,Phone,Technical Support,Medium,Khalid Al-Ghamdi,Mecca,18-08-2026,18-08-2026,160,22.8,Resolved,4,0.00
TCK-000634,CUST-39790,Faisal Al-Rashidi,Email,Billing,Medium,Abdullah Al-Zahrani,Mecca,01-03-2024,Not Resolved,27,0.0,Open,0,0.00
TCK-000635,CUST-24338,Noura Al-Zahrani,Live Chat,General Inquiry,Low,Sara Al-Dossari,Jeddah,01-12-2024,Not Resolved,217,0.0,Pending,0,0.00
TCK-000636,CUST-50259,Maha Al-Anazi,Email,Account Management,Low,Sara Al-Dossari,Medina,10-07-2024,19-07-2024,109,234.6,Closed,5,0.00
TCK-000637,CUST-32924,Reem Al-Mutairi,Phone,Technical Support,Critical,Yousef Al-Malki,Jeddah,09-08-2024,Not Resolved,3,0.0,Open,0,0.00
TCK-000638,CUST-85023,Khalid Al-Anazi,Phone,Technical Support,Medium,Faisal Al-Shehri,Jeddah,05-09-2026,09-09-2026,120,105.9,Resolved,4,0.00
TCK-000639,CUST-55407,Dana Al-Shehri,Phone,General Inquiry,Medium,Noura Al-Shammari,Hail,09-06-2024,11-06-2024,276,63.0,Resolved,1,0.00
TCK-000640,CUST-16655,Nasser Al-Mutairi,WhatsApp,Technical Support,High,Huda Al-Anazi,Mecca,03-12-2024,03-12-2024,89,20.8,Resolved,4,0.00
TCK-000641,CUST-99821,Mohammed Al-Qahtani,Branch,Technical Support,Low,Noura Al-Shammari,Dammam,08-01-2024,13-01-2024,538,136.5,Resolved,4,0.00
TCK-000642,CUST-32690,Ahmed Al-Zahrani,Phone,Account Management,Low,Abdullah Al-Zahrani,Riyadh,18-08-2026,19-08-2026,680,46.4,Closed,4,0.00
TCK-000643,CUST-79918,Faisal Al-Shehri,WhatsApp,Billing,Medium,Mohammed Al-Harbi,Dammam,21-01-2024,Not Resolved,157,0.0,Escalated,0,0.00
TCK-000644,CUST-66463,Sara Al-Mutairi,WhatsApp,Billing,High,Ahmed Al-Qahtani,Riyadh,07-01-2026,07-01-2026,47,18.7,Resolved,5,3743.65
TCK-000645,CUST-38154,Noura Al-Dossari,Phone,Technical Support,Low,Abdullah Al-Zahrani,Jeddah,27-10-2025,Not Resolved,321,0.0,Pending,0,0.00
TCK-000646,CUST-45235,Abdullah Al-Ghamdi,Phone,General Inquiry,High,Abdullah Al-Zahrani,Riyadh,09-10-2026,10-10-2026,18,32.3,Resolved,4,0.00
TCK-000647,CUST-86994,Lama Al-Ghamdi,Live Chat,Billing,Medium,Lama Al-Rashidi,Riyadh,02-10-2025,05-10-2025,168,91.3,Resolved,3,0.00
TCK-000648,CUST-19504,Ahmed Al-Shammari,Live Chat,Technical Support,High,Turki Al-Subaie,Hail,08-01-2026,09-01-2026,24,45.2,Resolved,3,0.00
TCK-000649,CUST-86336,Sultan Al-Zahrani,WhatsApp,Refund Request,High,Huda Al-Anazi,Riyadh,15-02-2026,Not Resolved,16,0.0,Pending,0,0.00
TCK-000650,CUST-58752,Faisal Al-Anazi,Phone,Billing,High,Yousef Al-Malki,Riyadh,03-08-2025,03-08-2025,24,17.7,Resolved,5,0.00
TCK-000651,CUST-75749,Sultan Al-Zahrani,Branch,Complaint,Low,Noura Al-Shammari,Jeddah,06-03-2025,09-03-2025,154,85.4,Resolved,4,2217.40
TCK-000652,CUST-81087,Nasser Al-Balawi,Branch,Delivery Issue,Low,Maha Al-Balawi,Khobar,24-09-2025,29-09-2025,375,139.5,Resolved,4,0.00
TCK-000653,CUST-29601,Fahad Al-Rashidi,Branch,Technical Support,High,Maha Al-Balawi,Jeddah,25-02-2026,Not Resolved,20,0.0,Open,0,0.00
TCK-000654,CUST-12590,Ahmed Al-Shammari,Email,Complaint,High,Turki Al-Subaie,Riyadh,29-07-2026,30-07-2026,54,38.9,Closed,5,1034.75
TCK-000655,CUST-12816,Turki Al-Shammari,Branch,Complaint,Low,Noura Al-Shammari,Medina,21-04-2025,Not Resolved,673,0.0,Pending,0,0.00
TCK-000656,CUST-67050,Nasser Al-Otaibi,WhatsApp,Account Management,Low,Abdullah Al-Zahrani,Hail,23-04-2025,25-04-2025,715,56.5,Resolved,4,0.00
TCK-000657,CUST-27124,Hessa Al-Balawi,Live Chat,Refund Request,High,Ahmed Al-Qahtani,Riyadh,17-11-2025,18-11-2025,85,34.0,Resolved,5,0.00
TCK-000658,CUST-42444,Sara Al-Shammari,WhatsApp,Technical Support,Medium,Maha Al-Balawi,Jeddah,11-02-2024,14-02-2024,226,81.7,Resolved,3,0.00
TCK-000659,CUST-26200,Maha Al-Otaibi,Live Chat,General Inquiry,High,Yousef Al-Malki,Riyadh,11-02-2024,11-02-2024,21,7.9,Closed,5,0.00
TCK-000660,CUST-79431,Nasser Al-Shehri,Phone,Billing,Low,Fahad Al-Otaibi,Jeddah,09-07-2024,12-07-2024,99,85.1,Resolved,5,777.66
TCK-000661,CUST-67152,Hessa Al-Zahrani,Live Chat,Technical Support,Low,Faisal Al-Shehri,Riyadh,24-06-2025,29-06-2025,372,130.0,Resolved,3,0.00
TCK-000662,CUST-80722,Hessa Al-Balawi,Branch,Technical Support,Medium,Fahad Al-Otaibi,Jeddah,08-01-2024,Not Resolved,54,0.0,Escalated,0,0.00
TCK-000663,CUST-19814,Nasser Al-Shammari,Phone,Technical Support,High,Turki Al-Subaie,Tabuk,22-04-2024,23-04-2024,86,45.3,Resolved,1,0.00
TCK-000664,CUST-66934,Khalid Al-Shammari,Branch,Billing,Medium,Khalid Al-Ghamdi,Dammam,08-08-2025,Not Resolved,160,0.0,Pending,0,0.00
TCK-000665,CUST-76068,Huda Al-Shehri,Phone,General Inquiry,Low,Maha Al-Balawi,Medina,16-07-2024,23-07-2024,121,186.9,Resolved,4,0.00
TCK-000666,CUST-75322,Reem Al-Balawi,WhatsApp,Technical Support,High,Sara Al-Dossari,Khobar,21-10-2024,22-10-2024,81,35.3,Resolved,5,0.00
TCK-000667,CUST-72733,Huda Al-Shammari,Email,Billing,High,Yousef Al-Malki,Riyadh,27-06-2024,28-06-2024,80,25.0,Resolved,5,0.00
TCK-000668,CUST-75029,Sara Al-Shehri,Email,Billing,Medium,Huda Al-Anazi,Abha,13-06-2024,17-06-2024,124,117.6,Closed,5,0.00
TCK-000669,CUST-61921,Aisha Al-Shammari,Branch,Technical Support,Medium,Faisal Al-Shehri,Riyadh,09-04-2024,13-04-2024,228,111.4,Closed,5,0.00
TCK-000670,CUST-19792,Faisal Al-Otaibi,Email,Billing,Critical,Noura Al-Shammari,Medina,20-01-2024,20-01-2024,7,9.7,Resolved,4,0.00
TCK-000671,CUST-49728,Faisal Al-Anazi,Live Chat,Billing,High,Turki Al-Subaie,Jeddah,15-09-2024,15-09-2024,54,19.2,Closed,1,0.00
TCK-000672,CUST-19145,Bandar Al-Rashidi,Email,General Inquiry,Low,Abdullah Al-Zahrani,Dammam,27-04-2024,02-05-2024,390,141.7,Resolved,2,0.00
TCK-000673,CUST-61879,Ahmed Al-Malki,Social Media,Account Management,Medium,Reem Al-Mutairi,Riyadh,03-11-2025,04-11-2025,234,35.9,Resolved,5,0.00
TCK-000674,CUST-24236,Reem Al-Balawi,WhatsApp,Refund Request,High,Turki Al-Subaie,Medina,26-04-2026,26-04-2026,73,16.8,Resolved,5,0.00
TCK-000675,CUST-37978,Dana Al-Dossari,Phone,Complaint,Medium,Maha Al-Balawi,Dammam,17-10-2026,17-10-2026,132,5.5,Resolved,1,1748.31
TCK-000676,CUST-33776,Faisal Al-Otaibi,WhatsApp,Technical Support,High,Noura Al-Shammari,Tabuk,10-08-2026,11-08-2026,14,36.7,Resolved,5,0.00
TCK-000677,CUST-50647,Lama Al-Malki,WhatsApp,Refund Request,Low,Yousef Al-Malki,Medina,02-12-2025,09-12-2025,309,184.4,Resolved,4,0.00
TCK-000678,CUST-40918,Fahad Al-Ghamdi,Live Chat,Refund Request,Medium,Fahad Al-Otaibi,Medina,03-08-2025,07-08-2025,137,108.9,Resolved,4,1092.23
TCK-000679,CUST-50515,Lama Al-Mutairi,Live Chat,Technical Support,Medium,Turki Al-Subaie,Buraidah,21-08-2024,22-08-2024,157,32.1,Closed,2,0.00
TCK-000680,CUST-40417,Khalid Al-Mutairi,Live Chat,Technical Support,Low,Abdullah Al-Zahrani,Dammam,16-09-2024,Not Resolved,117,0.0,Escalated,0,0.00
TCK-000681,CUST-42052,Mohammed Al-Balawi,Phone,Billing,High,Yousef Al-Malki,Jeddah,13-08-2026,Not Resolved,38,0.0,Open,0,0.00
TCK-000682,CUST-80856,Huda Al-Shehri,Live Chat,Complaint,Medium,Khalid Al-Ghamdi,Jeddah,10-12-2025,13-12-2025,203,80.1,Resolved,5,0.00
TCK-000683,CUST-13712,Lama Al-Zahrani,Live Chat,Delivery Issue,Low,Turki Al-Subaie,Tabuk,13-10-2024,Not Resolved,508,0.0,Open,0,0.00
TCK-000684,CUST-15250,Yousef Al-Otaibi,Phone,General Inquiry,Low,Huda Al-Anazi,Riyadh,18-07-2026,26-07-2026,598,196.4,Closed,5,0.00
TCK-000685,CUST-48067,Reem Al-Rashidi,Phone,Billing,High,Faisal Al-Shehri,Jeddah,17-06-2024,17-06-2024,21,14.5,Closed,2,0.00
TCK-000686,CUST-46484,Abdullah Al-Qahtani,Email,Billing,High,Noura Al-Shammari,Riyadh,02-08-2026,03-08-2026,33,32.5,Resolved,5,0.00
TCK-000687,CUST-72405,Lama Al-Zahrani,Live Chat,Billing,Medium,Noura Al-Shammari,Jeddah,07-05-2026,11-05-2026,265,105.1,Closed,5,1548.63
TCK-000688,CUST-41371,Lama Al-Anazi,Social Media,Technical Support,Critical,Maha Al-Balawi,Abha,13-05-2024,Not Resolved,4,0.0,Open,0,0.00
TCK-000689,CUST-69707,Aisha Al-Rashidi,Branch,Account Management,Low,Sara Al-Dossari,Riyadh,06-04-2024,11-04-2024,701,123.6,Resolved,5,0.00
TCK-000690,CUST-53136,Nasser Al-Mutairi,Social Media,General Inquiry,High,Reem Al-Mutairi,Dammam,15-05-2024,Not Resolved,9,0.0,Escalated,0,0.00
TCK-000691,CUST-55842,Hessa Al-Qahtani,WhatsApp,Technical Support,Low,Fahad Al-Otaibi,Jeddah,20-10-2025,29-10-2025,693,222.4,Closed,4,0.00
TCK-000692,CUST-41891,Hessa Al-Subaie,Social Media,Technical Support,Low,Reem Al-Mutairi,Dammam,14-04-2026,Not Resolved,145,0.0,Pending,0,0.00
TCK-000693,CUST-41420,Lama Al-Malki,Phone,Delivery Issue,Medium,Noura Al-Shammari,Hail,25-10-2024,Not Resolved,205,0.0,Open,0,0.00
TCK-000694,CUST-26241,Faisal Al-Balawi,Email,General Inquiry,Medium,Reem Al-Mutairi,Jeddah,23-07-2024,23-07-2024,287,15.5,Resolved,2,0.00
TCK-000695,CUST-80932,Faisal Al-Otaibi,WhatsApp,General Inquiry,Critical,Fahad Al-Otaibi,Tabuk,20-08-2025,20-08-2025,24,2.7,Resolved,4,0.00
TCK-000696,CUST-34792,Yousef Al-Zahrani,WhatsApp,General Inquiry,Medium,Abdullah Al-Zahrani,Hail,16-07-2026,19-07-2026,118,86.0,Resolved,4,0.00
TCK-000697,CUST-53710,Aisha Al-Malki,Branch,Technical Support,High,Reem Al-Mutairi,Buraidah,03-04-2026,04-04-2026,30,25.1,Resolved,2,0.00
TCK-000698,CUST-51101,Reem Al-Anazi,Live Chat,Technical Support,High,Yousef Al-Malki,Riyadh,22-09-2025,23-09-2025,19,47.5,Resolved,4,0.00
TCK-000699,CUST-23165,Yousef Al-Dossari,Live Chat,Technical Support,Medium,Faisal Al-Shehri,Riyadh,03-11-2025,06-11-2025,242,81.6,Resolved,3,0.00
TCK-000700,CUST-23597,Dana Al-Otaibi,Phone,Account Management,Medium,Yousef Al-Malki,Hail,06-03-2025,Not Resolved,243,0.0,Escalated,0,0.00
TCK-000701,CUST-93183,Yousef Al-Balawi,WhatsApp,Technical Support,High,Sara Al-Dossari,Dammam,24-08-2026,24-08-2026,30,18.9,Closed,5,0.00
TCK-000702,CUST-52180,Reem Al-Balawi,Live Chat,General Inquiry,Medium,Maha Al-Balawi,Hail,12-11-2024,13-11-2024,123,27.7,Resolved,5,0.00
TCK-000703,CUST-19654,Turki Al-Subaie,Phone,Account Management,High,Turki Al-Subaie,Riyadh,18-01-2024,18-01-2024,61,16.9,Resolved,2,0.00
TCK-000704,CUST-99839,Huda Al-Shehri,Phone,Technical Support,High,Ahmed Al-Qahtani,Abha,12-10-2024,Not Resolved,64,0.0,Open,0,0.00
TCK-000705,CUST-29966,Maha Al-Rashidi,WhatsApp,Billing,High,Sara Al-Dossari,Dammam,11-10-2026,12-10-2026,80,24.6,Resolved,5,0.00
TCK-000706,CUST-64023,Khalid Al-Shehri,WhatsApp,Technical Support,High,Yousef Al-Malki,Medina,14-04-2024,Not Resolved,18,0.0,Pending,0,0.00
TCK-000707,CUST-56485,Faisal Al-Malki,Phone,Billing,Low,Abdullah Al-Zahrani,Riyadh,18-08-2025,Not Resolved,305,0.0,Pending,0,0.00
TCK-000708,CUST-51757,Sultan Al-Balawi,Live Chat,Technical Support,Critical,Yousef Al-Malki,Riyadh,10-10-2024,Not Resolved,22,0.0,Escalated,0,0.00
TCK-000709,CUST-62210,Khalid Al-Qahtani,Social Media,Refund Request,Medium,Abdullah Al-Zahrani,Jeddah,04-12-2025,Not Resolved,222,0.0,Escalated,0,0.00
TCK-000710,CUST-74119,Huda Al-Zahrani,Live Chat,Technical Support,Low,Ahmed Al-Qahtani,Mecca,26-05-2026,Not Resolved,468,0.0,Pending,0,0.00
TCK-000711,CUST-97746,Nasser Al-Anazi,Branch,Account Management,Critical,Fahad Al-Otaibi,Jeddah,06-07-2026,06-07-2026,12,4.7,Resolved,1,0.00
TCK-000712,CUST-63378,Reem Al-Otaibi,WhatsApp,Billing,Low,Sara Al-Dossari,Dammam,10-02-2026,15-02-2026,523,121.5,Closed,4,0.00
TCK-000713,CUST-29360,Bandar Al-Shehri,Live Chat,General Inquiry,High,Sara Al-Dossari,Riyadh,22-05-2025,23-05-2025,27,29.5,Resolved,5,0.00
TCK-000714,CUST-52273,Turki Al-Anazi,Phone,Complaint,Critical,Mohammed Al-Harbi,Jeddah,02-07-2024,02-07-2024,27,8.9,Resolved,3,0.00
TCK-000715,CUST-57363,Reem Al-Qahtani,WhatsApp,Delivery Issue,Low,Faisal Al-Shehri,Medina,11-10-2025,13-10-2025,285,54.5,Resolved,5,0.00
TCK-000716,CUST-46623,Turki Al-Dossari,Live Chat,General Inquiry,High,Turki Al-Subaie,Jeddah,24-01-2026,24-01-2026,79,19.8,Closed,2,0.00
TCK-000717,CUST-13274,Fahad Al-Rashidi,Email,Technical Support,Low,Reem Al-Mutairi,Jeddah,07-08-2025,Not Resolved,675,0.0,Pending,0,0.00
TCK-000718,CUST-77942,Ahmed Al-Shehri,Social Media,Account Management,Low,Noura Al-Shammari,Mecca,28-01-2026,Not Resolved,316,0.0,Pending,0,0.00
TCK-000719,CUST-66473,Nasser Al-Zahrani,Live Chat,Complaint,Low,Reem Al-Mutairi,Hail,23-12-2025,25-12-2025,542,68.6,Closed,5,2520.29
TCK-000720,CUST-86779,Ahmed Al-Ghamdi,Email,Billing,Low,Faisal Al-Shehri,Dammam,15-09-2024,24-09-2024,109,226.5,Resolved,3,3905.05
TCK-000721,CUST-47835,Aisha Al-Shehri,Email,Technical Support,Critical,Turki Al-Subaie,Riyadh,13-05-2026,13-05-2026,17,4.8,Resolved,2,0.00
TCK-000722,CUST-29546,Faisal Al-Dossari,Live Chat,Complaint,Low,Yousef Al-Malki,Abha,05-08-2024,09-08-2024,371,118.1,Closed,2,3881.11
TCK-000723,CUST-12118,Lama Al-Zahrani,Phone,Complaint,Medium,Sara Al-Dossari,Jeddah,14-12-2025,Not Resolved,259,0.0,Open,0,0.00
TCK-000724,CUST-48009,Turki Al-Qahtani,Phone,Account Management,Medium,Faisal Al-Shehri,Dammam,06-05-2025,Not Resolved,280,0.0,Pending,0,0.00
TCK-000725,CUST-66422,Noura Al-Qahtani,Phone,General Inquiry,High,Yousef Al-Malki,Riyadh,04-11-2025,04-11-2025,16,12.3,Closed,5,0.00
TCK-000726,CUST-61066,Turki Al-Zahrani,Phone,Technical Support,High,Lama Al-Rashidi,Medina,08-12-2024,Not Resolved,61,0.0,Pending,0,0.00
TCK-000727,CUST-47445,Turki Al-Shammari,WhatsApp,Technical Support,High,Turki Al-Subaie,Medina,12-03-2024,Not Resolved,16,0.0,Pending,0,0.00
TCK-000728,CUST-77197,Huda Al-Harbi,Phone,Technical Support,Medium,Maha Al-Balawi,Riyadh,26-03-2024,26-03-2024,91,20.5,Closed,5,0.00
TCK-000729,CUST-91446,Ahmed Al-Subaie,Email,Billing,Critical,Khalid Al-Ghamdi,Riyadh,27-04-2026,27-04-2026,17,6.6,Resolved,4,0.00
TCK-000730,CUST-60166,Dana Al-Shehri,Email,Technical Support,Medium,Turki Al-Subaie,Riyadh,18-02-2026,20-02-2026,31,71.4,Closed,5,0.00
TCK-000731,CUST-83965,Faisal Al-Malki,Phone,Complaint,High,Fahad Al-Otaibi,Medina,18-08-2025,Not Resolved,81,0.0,Pending,0,0.00
TCK-000732,CUST-66212,Sultan Al-Anazi,Live Chat,Billing,Medium,Turki Al-Subaie,Khobar,31-08-2025,Not Resolved,252,0.0,Pending,0,0.00
TCK-000733,CUST-34577,Fahad Al-Rashidi,Phone,Technical Support,Medium,Reem Al-Mutairi,Tabuk,29-10-2024,29-10-2024,159,22.7,Resolved,1,0.00
TCK-000734,CUST-55272,Nasser Al-Balawi,Email,Technical Support,Low,Reem Al-Mutairi,Buraidah,21-03-2026,26-03-2026,552,132.9,Resolved,4,0.00
TCK-000735,CUST-67239,Turki Al-Subaie,Live Chat,Account Management,Medium,Lama Al-Rashidi,Mecca,23-11-2025,Not Resolved,202,0.0,Pending,0,0.00
TCK-000736,CUST-89971,Lama Al-Shehri,Phone,General Inquiry,High,Huda Al-Anazi,Riyadh,16-01-2026,17-01-2026,77,29.7,Resolved,3,0.00
TCK-000737,CUST-16621,Turki Al-Rashidi,WhatsApp,Complaint,Low,Fahad Al-Otaibi,Mecca,12-07-2024,Not Resolved,252,0.0,Open,0,0.00
TCK-000738,CUST-82300,Noura Al-Qahtani,WhatsApp,General Inquiry,Medium,Ahmed Al-Qahtani,Riyadh,16-03-2024,Not Resolved,283,0.0,Pending,0,0.00
TCK-000739,CUST-83737,Faisal Al-Ghamdi,Live Chat,Account Management,Critical,Huda Al-Anazi,Khobar,07-11-2025,07-11-2025,19,2.5,Resolved,3,0.00
TCK-000740,CUST-43794,Mohammed Al-Mutairi,Social Media,Billing,Medium,Lama Al-Rashidi,Dammam,25-08-2026,26-08-2026,112,43.3,Resolved,5,4231.62
TCK-000741,CUST-88934,Reem Al-Rashidi,Live Chat,Refund Request,Low,Faisal Al-Shehri,Khobar,06-10-2024,12-10-2024,447,167.6,Resolved,3,0.00
TCK-000742,CUST-66723,Noura Al-Shehri,Phone,Billing,High,Turki Al-Subaie,Khobar,11-06-2025,11-06-2025,81,4.0,Resolved,4,0.00
TCK-000743,CUST-28866,Sultan Al-Shammari,WhatsApp,Account Management,High,Fahad Al-Otaibi,Jeddah,14-03-2024,Not Resolved,44,0.0,Open,0,0.00
TCK-000744,CUST-77337,Huda Al-Subaie,Email,Billing,High,Abdullah Al-Zahrani,Tabuk,12-10-2024,12-10-2024,16,4.6,Resolved,4,0.00
TCK-000745,CUST-21203,Sara Al-Subaie,Live Chat,Account Management,Medium,Reem Al-Mutairi,Jeddah,13-11-2024,14-11-2024,295,33.7,Resolved,5,0.00
TCK-000746,CUST-13455,Bandar Al-Dossari,WhatsApp,Technical Support,Low,Turki Al-Subaie,Khobar,08-02-2026,09-02-2026,516,44.9,Resolved,3,0.00
TCK-000747,CUST-96119,Sultan Al-Otaibi,Email,Billing,Low,Sara Al-Dossari,Mecca,17-02-2026,22-02-2026,655,131.0,Closed,4,2946.25
TCK-000748,CUST-31738,Fahad Al-Anazi,Live Chat,Delivery Issue,Low,Maha Al-Balawi,Mecca,05-06-2025,Not Resolved,223,0.0,Open,0,0.00
TCK-000749,CUST-95497,Abdullah Al-Rashidi,Branch,Billing,High,Noura Al-Shammari,Jeddah,07-01-2024,Not Resolved,65,0.0,Pending,0,0.00
TCK-000750,CUST-88985,Nasser Al-Qahtani,Email,Billing,Medium,Maha Al-Balawi,Riyadh,25-12-2024,Not Resolved,131,0.0,Pending,0,0.00
TCK-000751,CUST-67061,Fahad Al-Otaibi,Phone,Account Management,Low,Abdullah Al-Zahrani,Buraidah,15-02-2025,24-02-2025,654,216.9,Resolved,4,0.00
TCK-000752,CUST-59022,Turki Al-Qahtani,Email,Technical Support,Critical,Khalid Al-Ghamdi,Dammam,20-10-2025,20-10-2025,23,10.7,Resolved,5,0.00
TCK-000753,CUST-81691,Mohammed Al-Zahrani,Phone,Refund Request,Medium,Ahmed Al-Qahtani,Medina,20-05-2024,22-05-2024,161,53.2,Resolved,5,2112.51
TCK-000754,CUST-93377,Turki Al-Qahtani,Phone,General Inquiry,Medium,Fahad Al-Otaibi,Riyadh,07-01-2025,11-01-2025,258,99.8,Resolved,4,0.00
TCK-000755,CUST-54847,Turki Al-Anazi,Branch,Refund Request,Medium,Sara Al-Dossari,Jeddah,21-03-2026,25-03-2026,94,105.7,Closed,3,0.00
TCK-000756,CUST-70894,Reem Al-Shehri,WhatsApp,Account Management,Medium,Reem Al-Mutairi,Khobar,28-01-2025,01-02-2025,167,111.9,Closed,3,0.00
TCK-000757,CUST-79217,Yousef Al-Subaie,Phone,Billing,Medium,Huda Al-Anazi,Medina,22-06-2026,26-06-2026,222,104.2,Closed,5,0.00
TCK-000758,CUST-99440,Hessa Al-Qahtani,Live Chat,Complaint,Medium,Khalid Al-Ghamdi,Khobar,18-06-2024,19-06-2024,240,34.9,Resolved,2,4330.25
TCK-000759,CUST-13665,Turki Al-Mutairi,Live Chat,Technical Support,High,Mohammed Al-Harbi,Jeddah,14-01-2025,15-01-2025,71,47.6,Resolved,4,0.00
TCK-000760,CUST-41276,Ahmed Al-Mutairi,WhatsApp,Delivery Issue,Medium,Fahad Al-Otaibi,Jeddah,20-09-2025,20-09-2025,275,15.8,Resolved,5,656.25
TCK-000761,CUST-71345,Yousef Al-Mutairi,Live Chat,Refund Request,High,Maha Al-Balawi,Khobar,05-09-2025,05-09-2025,44,14.6,Closed,4,0.00
TCK-000762,CUST-76129,Nasser Al-Anazi,Live Chat,Account Management,Medium,Faisal Al-Shehri,Abha,02-08-2025,03-08-2025,112,39.3,Resolved,5,0.00
